locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
b4464,ghxQ,,3027121,3028488,+,guanine/hypoxanthine transporter GhxQ,Function unknown,Q46817
b2886,ygfS,,3028524,3029012,-,putative oxidoreductase%2C 4Fe-4S ferredoxin-type subunit,Energy production and conversion,Q46819
b2887,ygfT,,3029012,3030931,-,fused putative oxidoreductase%2C Fe-S subunit and nucleotide-binding subunit,Energy production and conversion,Q46820
b2888,uacT,,3031367,3032815,+,urate:H(+) symporter,Nucleotide transport and metabolism,Q46821
b4684,yqfG,,3032817,3032942,+,uncharacterized protein YqfG,No COG annotation,C1P614
b4753,yqfH,,3032939,3033010,-,protein YqfH,No COG annotation,UPI000E466557
b2889,idi,,3033065,3033613,+,isopentenyl-diphosphate Delta-isomerase,Lipid transport and metabolism,Q46822
b2890,lysS,,3033657,3035174,-,lysine--tRNA ligase%2C constitutive,"Translation, ribosomal structure and biogenesis",P0A8N3
b2891,prfB,,3035184,3036206,-,peptide chain release factor RF2,"Translation, ribosomal structure and biogenesis",P07012
b2892,recJ,,3036373,3038106,-,ssDNA-specific exonuclease RecJ,"Replication, recombination and repair",P21893
b2893,dsbC,,3038112,3038822,-,protein disulfide isomerase DsbC,"Post-translational modification, protein turnover,and chaperones",P0AEG6
b2894,xerD,,3038847,3039743,-,site-specific recombinase,"Replication, recombination and repair",P0A8P8
b2895,fldB,,3039855,3040376,+,flavodoxin 2,Energy production and conversion,P0ABY4
b2896,ygfX,,3040416,3040823,-,protein YgfX,Function unknown,Q46824
b2897,sdhE,,3040804,3041070,-,FAD assembly factor,Function unknown,P64559
b2898,ygfZ,,3041313,3042293,+,folate-binding protein,Function unknown,P0ADE8
b2899,yqfA,,3042489,3043148,-,hemolysin-III family protein,Function unknown,P67153
b2900,yqfB,,3043312,3043623,-,PUA-like domain-containing protein YqfB,Function unknown,P67603
b2901,bglA,,3043662,3045101,+,6-phospho-beta-glucosidase A,Carbohydrate transport and metabolism,Q46829
b2902,ygfF,,3045158,3045901,-,putative NAD(P)-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain,Lipid transport and metabolism,P52037
b2903,gcvP,,3046168,3049041,-,glycine decarboxylase,Amino acid transport and metabolism,P33195
b2904,gcvH,,3049160,3049549,-,glycine cleavage system H protein,Amino acid transport and metabolism,P0A6T9
b2905,gcvT,,3049573,3050667,-,aminomethyltransferase,Amino acid transport and metabolism,P27248
b4754,yqfI,,3050958,3051041,+,protein YqfI,No COG annotation,UPI000E466568
b2906,ubiI,,3051115,3052317,-,2-octaprenylphenol hydroxylase,Energy production and conversion,P25535
b2907,ubiH,,3052340,3053518,-,2-octaprenyl-6-methoxyphenol hydroxylase,Energy production and conversion,P25534
b2908,pepP,,3053515,3054840,-,proline aminopeptidase P II,Amino acid transport and metabolism,P15034
b2909,ygfB,,3054866,3055444,-,UPF0149 family protein YgfB,Function unknown,P0A8C4
b2910,zapA,,3055612,3055941,+,cell division protein ZapA,"Cell cycle control, cell division, chromosome partitioning",P0ADS2
b2912,fau,,3056241,3056789,+,putative 5-formyltetrahydrofolate cyclo-ligase,Coenzyme transport and metabolism,P0AC28
b4665,ibsC,,3056890,3056949,-,toxic peptide IbsC,No COG annotation,C1P615
b2913,serA,,3057178,3058410,-,phosphoglycerate dehydrogenase,Amino acid transport and metabolism,P0A9T0
b2914,rpiA,,3058666,3059325,-,ribose-5-phosphate isomerase A,Carbohydrate transport and metabolism,P0A7Z0
b2915,yqfE,,3059381,3059611,-,conserved protein YqfE,Transcription,
b2916,argP,,3059753,3060646,+,DNA-binding transcriptional dual regulator ArgP,Transcription,P0A8S1
b2917,scpA,,3060850,3062994,+,methylmalonyl-CoA mutase,Lipid transport and metabolism,P27253
b2918,argK,,3062987,3063982,+,methylmalonyl-CoA mutase-interacting GTPase YgfD,Amino acid transport and metabolism,P27254
b2919,scpB,,3063993,3064778,+,methylmalonyl-CoA decarboxylase,Lipid transport and metabolism,P52045
b2920,scpC,,3064802,3066280,+,propionyl-CoA:succinate CoA transferase,Energy production and conversion,P52043
b2921,ygfI,,3066277,3067173,-,putative LysR-type DNA-binding transcriptional regulator YgfI,Transcription,P52044
b2922,yggE,,3067340,3068080,-,uncharacterized protein YggE,Function unknown,P0ADS6
b2923,argO,,3068173,3068808,-,L-arginine exporter,Function unknown,P11667
b2924,mscS,,3068947,3069807,-,small conductance mechanosensitive channel MscS,Cell wall/membrane/envelope biogenesis,P0C0S1
b2925,fbaA,,3070165,3071244,-,fructose-bisphosphate aldolase class II,Nucleotide transport and metabolism,P0AB71
b2926,pgk,,3071459,3072622,-,phosphoglycerate kinase,Nucleotide transport and metabolism,P0A799
b2927,epd,,3072672,3073691,-,D-erythrose-4-phosphate dehydrogenase,Coenzyme transport and metabolism,P0A9B6
b2928,yggC,,3073976,3074689,-,P-loop NTPase domain-containing protein YggC,Nucleotide transport and metabolism,P11664
b2929,fumE,,3074686,3075195,-,fumarase E,Transcription,P11663
b2930,yggF,,3075217,3076182,-,fructose 1%2C6-bisphosphatase YggF,Carbohydrate transport and metabolism,P21437
b4465,yggP,,3076179,3077456,-,putative zinc-binding dehydrogenase YggP,Amino acid transport and metabolism,P52048
b2933,cmtA,,3077471,3078859,-,mannitol-specific PTS enzyme IICB component CmtA,Carbohydrate transport and metabolism,P69826
b2934,cmtB,,3078887,3079330,-,mannitol-specific PTS enzyme IIA component CmtB,Carbohydrate transport and metabolism,P69824
b2935,tktA,,3079644,3081635,-,transketolase 1,Carbohydrate transport and metabolism,P27302
b2936,loiP,,3081913,3082671,+,metalloprotease LoiP,"Post-translational modification, protein turnover,and chaperones",P25894
b2937,speB,,3082877,3083797,-,agmatinase,Amino acid transport and metabolism,P60651
b2938,speA,,3083935,3085911,-,arginine decarboxylase%2C biosynthetic,Coenzyme transport and metabolism,P21170
b2939,yqgB,,3085920,3086051,-,acid stress response protein YqgB,Function unknown,P64567
b2940,yqgC,,3086187,3086402,+,protein YqgC,Function unknown,P64570
b2941,yqgD,,3086399,3086650,-,DUF2684 domain-containing protein YqgD,Function unknown,UPI000013BF01
b2942,metK,,3086706,3087860,+,methionine adenosyltransferase,Coenzyme transport and metabolism,P0A817
b2943,galP,,3088284,3089678,+,galactose:H(+) symporter,Amino acid transport and metabolism,P0AEP1
b2944,yggI,,3089755,3090252,+,conserved protein YggI,Function unknown,P39902
b2945,endA,,3090347,3091054,+,DNA-specific endonuclease I,"Replication, recombination and repair",P25736
b2946,rsmE,,3091134,3091865,+,16S rRNA m(3)U1498 methyltransferase,"Translation, ribosomal structure and biogenesis",P0AGL7
b2947,gshB,,3091878,3092828,+,glutathione synthetase,Nucleotide transport and metabolism,P04425
b2948,yqgE,,3092937,3093500,+,DUF179 domain-containing protein YqgE,Transcription,P0A8W5
b2949,yqgF,,3093500,3093916,+,ribonuclease H-like domain containing nuclease,"Translation, ribosomal structure and biogenesis",P0A8I1
b2950,yggR,,3094100,3095080,-,Type II/IV secretion system family protein,Cell motility,P52052
b2951,yggS,,3095098,3095802,+,PLP homeostasis protein,Function unknown,P67080
b2952,yggT,,3095820,3096386,+,uncharacterized protein YggT,Function unknown,P64564
b2953,yggU,,3096383,3096673,+,conserved protein YggU,Function unknown,P52060
b2954,rdgB,,3096681,3097274,+,dITP/XTP pyrophosphatase,Nucleotide transport and metabolism,P52061
b2955,yggW,,3097267,3098403,+,putative coproporphyrinogen-III oxidase-like protein YggW,Coenzyme transport and metabolism,P52062
b2956,yggM,,3098558,3099565,-,DUF1202 domain-containing protein YggM,Function unknown,P46142
b2957,ansB,,3099682,3100728,-,L-asparaginase 2,Amino acid transport and metabolism,P00805
b2958,yggN,,3100904,3101623,-,putative EcfF,Function unknown,P0ADS9
b2959,yggL,,3101807,3102133,-,protein YggL,Function unknown,P38521
b2960,trmI,,3102133,3102852,-,tRNA m(7)G46 methyltransferase,"Translation, ribosomal structure and biogenesis",P0A8I5
b2961,mutY,,3103013,3104065,+,adenine DNA glycosylase,"Replication, recombination and repair",P17802
b2962,yggX,,3104093,3104368,+,putative Fe(2(+))-trafficking protein,Energy production and conversion,P0A8P3
b2963,mltC,,3104433,3105512,+,membrane-bound lytic murein transglycosylase C,Cell wall/membrane/envelope biogenesis,P0C066
b2964,nupG,,3105714,3106970,+,nucleoside:H(+) symporter NupG,Carbohydrate transport and metabolism,P0AFF4
b2965,speC,,3107020,3109155,-,ornithine decarboxylase%2C biosynthetic,Amino acid transport and metabolism,P21169
b2966,yqgA,,3109553,3110260,+,DUF554 domain-containing protein YqgA,Function unknown,Q46831
b2968,yghD,,3110590,3111126,-,putative type II secretion system M-type protein,"Intracellular trafficking, secretion, and vesicular transport",Q46832
b2969,yghE,,3111128,3111988,-,putative type II secretion system L-type protein,"Intracellular trafficking, secretion, and vesicular transport",
b2970,yghF,,3112054,3112920,-,putative type II secretion system C-type protein,"Intracellular trafficking, secretion, and vesicular transport",
b2971,yghG,,3113067,3113477,-,lipoprotein YghG,Cell wall/membrane/envelope biogenesis,Q46835
b2972,pppA,,3113543,3114352,-,prepilin peptidase,Cell motility,Q46836
b4466,yghJ,,3114550,3119112,-,putative lipoprotein YghJ,Cell wall/membrane/envelope biogenesis,P0CK95
b2975,glcA,,3119597,3121279,-,glycolate/lactate:H(+) symporter GlcA,Inorganic ion transport and metabolism,Q46839
b2976,glcB,,3121634,3123805,-,malate synthase G,Energy production and conversion,P37330
b2977,glcG,,3123827,3124231,-,putative heme-binding protein GlcG,Function unknown,P0AEQ1
b4467,glcF,,3124236,3125459,-,glycolate dehydrogenase%2C putative iron-sulfur subunit,Energy production and conversion,P52074
b4468,glcE,,3125470,3126522,-,glycolate dehydrogenase%2C putative FAD-binding subunit,Energy production and conversion,P52073
b2979,glcD,,3126522,3128021,-,glycolate dehydrogenase%2C putative FAD-linked subunit,Energy production and conversion,P0AEP9
b2980,glcC,,3128272,3129036,+,DNA-binding transcriptional dual regulator GlcC,Transcription,P0ACL5
b2981,yghO,,3129043,3130215,-,putative DNA-binding transcriptional regulator YghO,Transcription,UPI0000168184
b2982,insH-9,,3130178,3131194,+,IS5 transposase and trans-activator,"Replication, recombination and repair",A0A385XJE6
b2983,yghQ,,3131341,3132408,-,putative transport protein YghQ,Function unknown,Q46841
b2984,yghR,,3132454,3133212,-,putative ATP-binding protein YghR,Nucleotide transport and metabolism,P64572
b2985,yghS,,3133244,3133957,-,putative ATP-binding protein YghS,Nucleotide transport and metabolism,Q46843
b2986,yghT,,3134131,3134823,+,putative ATP-binding protein YghT,Nucleotide transport and metabolism,Q46844
b2987,pitB,,3134872,3136371,-,metal phosphate:H(+) symporter PitB,Inorganic ion transport and metabolism,P43676
b2988,gss,,3136663,3138522,-,fused glutathionylspermidine amidase/glutathionylspermidine synthetase,Amino acid transport and metabolism,P0AES0
b2989,yghU,,3138727,3139593,+,disulfide reductase/organic hydroperoxide reductase,"Post-translational modification, protein turnover,and chaperones",Q46845
b2990,hybG,,3139716,3139964,-,hydrogenase 2 accessory protein,"Post-translational modification, protein turnover,and chaperones",P0AAM7
b2991,hybF,,3139977,3140318,-,hydrogenase maturation protein HybF,Function unknown,P0A703
b2992,hybE,,3140311,3140799,-,hydrogenase 2-specific chaperone,Energy production and conversion,P0AAN1
b2993,hybD,,3140792,3141286,-,putative hydrogenase 2 maturation protease,Energy production and conversion,P37182
b2994,hybC,,3141286,3142989,-,hydrogenase 2 large subunit,Energy production and conversion,P0ACE0
b2995,hybB,,3142986,3144164,-,hydrogenase 2 membrane subunit,Energy production and conversion,P37180
b2996,hybA,,3144154,3145140,-,hydrogenase 2 iron-sulfur protein,Energy production and conversion,P0AAJ8
b2997,hybO,,3145143,3146261,-,hydrogenase 2 small subunit,Energy production and conversion,P69741
b2998,yghW,,3146450,3146737,-,DUF2623 domain-containing protein YghW,Function unknown,P64574
b4658,yghX,,3146856,3147691,-,putative hydrolase fragment,"Secondary metabolites biosynthesis, transport, and catabolism",
b4755,yqhI,,3147597,3147740,-,protein YqhI,"Secondary metabolites biosynthesis, transport, and catabolism",UPI0001DBD4CA
b3001,gpr,,3147897,3148937,+,L-glyceraldehyde 3-phosphate reductase,Energy production and conversion,Q46851
b3002,yqhA,,3148977,3149471,-,uncharacterized protein YqhA,Function unknown,P67244
b3003,yghA,,3149662,3150546,+,NADP(+)-dependent aldehyde reductase,Lipid transport and metabolism,P0AG84
b3005,exbD,,3150818,3151243,-,Ton complex subunit ExbD,"Intracellular trafficking, secretion, and vesicular transport",P0ABV2
b3006,exbB,,3151250,3151984,-,Ton complex subunit ExbB,"Intracellular trafficking, secretion, and vesicular transport",P0ABU7
b3008,metC,,3152236,3153423,+,cystathionine beta-lyase/L-cysteine desulfhydrase,Amino acid transport and metabolism,P06721
b3009,yghB,,3153563,3154222,+,DedA family protein YghB,Function unknown,P0AA60
b3010,yqhC,,3154262,3155218,-,DNA-binding transcriptional activator YqhC,Transcription,Q46855
b3011,yqhD,,3155355,3156518,+,NADPH-dependent aldehyde reductase YqhD,Energy production and conversion,Q46856
b3012,dkgA,,3156623,3157450,+,methylglyoxal reductase DkgA,Function unknown,Q46857
b3013,yqhG,,3157650,3158576,+,DUF3828 domain-containing protein YqhG,Function unknown,Q46858
b3014,yqhH,,3158627,3158884,+,lipoprotein YqhH,Cell wall/membrane/envelope biogenesis,P65298
b4469,ygiQ,,3158927,3161146,-,radical SAM superfamily protein YgiQ,Energy production and conversion,Q46861
b3017,ftsP,,3161257,3162669,-,cell division protein required during stress conditions,"Cell cycle control, cell division, chromosome partitioning",P26648
b3018,plsC,,3162744,3163481,-,1-acylglycerol-3-phosphate O-acyltransferase,Lipid transport and metabolism,P26647
b3019,parC,,3163715,3165973,-,DNA topoisomerase IV subunit A,"Replication, recombination and repair",P0AFI2
b3020,ygiS,,3166111,3167718,-,putative deoxycholate binding periplasmic protein,Amino acid transport and metabolism,Q46863
b3021,mqsA,,3167851,3168246,-,antitoxin of the MqsRA toxin-antitoxin system/DNA-binding transcriptional repressor MqsA,Transcription,Q46864
b3022,mqsR,,3168248,3168544,-,mRNA interferase/toxin of the MqsR-MqsA toxin-antitoxin system,Transcription,Q46865
b3023,ygiV,,3168749,3169231,-,DNA-binding transcriptional repressor YgiV,Transcription,Q46866
b3024,ygiW,,3169284,3169676,-,BOF family protein YgiW,Function unknown,P0ADU5
b3025,qseB,,3169828,3170487,+,DNA-binding transcriptional activator QseB,Transcription,P52076
b3026,qseC,,3170484,3171833,+,sensory histidine kinase QseC,Signal transduction mechanisms,P40719
b3027,ygiZ,,3171879,3172211,-,conserved inner membrane protein YgiZ,Function unknown,Q46867
b3028,mdaB,,3172530,3173111,+,NADPH:quinone oxidoreductase MdaB,Function unknown,P0AEY5
b3029,ygiN,,3173142,3173456,+,putative quinol monooxygenase YgiN,Function unknown,P0ADU2
b3030,parE,,3173504,3175396,-,DNA topoisomerase IV subunit B,"Replication, recombination and repair",P20083
b3031,yqiA,,3175425,3176006,-,esterase YqiA,Function unknown,P0A8Z7
b3032,cpdA,,3176006,3176833,-,cAMP phosphodiesterase,Function unknown,P0AEW4
b3033,yqiB,,3176858,3177280,-,DUF1249 domain-containing protein YqiB,Function unknown,P0ADU7
b3034,nudF,,3177281,3177910,-,ADP-sugar pyrophosphatase,"Replication, recombination and repair",Q93K97
b3035,tolC,,3178115,3179596,+,outer membrane channel TolC,Cell wall/membrane/envelope biogenesis,P02930
b3036,ygiA,,3179596,3179856,+,putative protein YgiA,No COG annotation,UPI000000E5F9
b3037,ygiB,,3179744,3180415,+,DUF1190 domain-containing protein YgiB,Function unknown,P0ADT2
b3038,ygiC,,3180421,3181581,+,putative enzyme with ATPase activity,Amino acid transport and metabolism,P0ADT5
b3039,ygiD,,3181619,3182434,-,4%2C5-DOPA dioxygenase extradiol,Function unknown,UPI000013B0C2
b3040,zupT,,3182550,3183323,+,heavy metal divalent cation transporter ZupT,Inorganic ion transport and metabolism,P0A8H3
b4756,yqiD,,3183381,3183551,-,protein YqiD,Function unknown,UPI00001B512F
b3041,ribB,,3183813,3184466,-,3%2C4-dihydroxy-2-butanone-4-phosphate synthase,Coenzyme transport and metabolism,P0A7J0
b3042,ubiK,,3184840,3185130,+,ubiquinone biosynthesis accessory factor UbiK,Function unknown,Q46868
b3043,ygiL,,3185414,3185965,+,putative fimbrial protein YgiL,Cell motility,P39834
b3046,yqiG,,3186025,3186095,+,putative outer membrane usher protein YqiG,No COG annotation,
b3044,insC-5,,3186187,3186552,+,IS2 insertion element repressor InsA,"Replication, recombination and repair",P0CF40
b3045,insD-5,,3186510,3187415,+,IS2 insertion element protein InsB,"Replication, recombination and repair",P0CF53
b3047,yqiH,,3189881,3190630,+,putative fimbrial chaperone YqiH,Cell wall/membrane/envelope biogenesis,P77616
b3048,yqiI,,3190632,3191696,+,putative fimbrial protein YqiI,Cell motility,P76656
b3049,glgS,,3191739,3191939,-,surface composition regulator,Function unknown,P26649
b3050,yqiJ,,3192208,3192837,+,putative inner membrane protein,"Post-translational modification, protein turnover,and chaperones",P76657
b3051,yqiK,,3192864,3194525,+,protein YqiK,Function unknown,P77306
b4664,ibsD,,3194766,3194825,+,putative toxic peptide IbsD,No COG annotation,C1P616
b4666,ibsE,,3195141,3195200,+,toxic peptide IbsE,No COG annotation,C1P617
b3052,rfaE,,3195320,3196753,-,fused heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase,Nucleotide transport and metabolism,P76658
